dataset,comparison,LPIPS
places_365_val,base,0.029132
places_365_val,base,0.009420
places_365_val,base,0.021671
places_365_val,base,0.240280
places_365_val,base,0.606015
places_365_val,base,0.018156
places_365_val,base,0.183573
places_365_val,base,0.233979
places_365_val,base,0.391596
places_365_val,base,0.299963
places_365_val,base,0.430416
places_365_val,base,0.019829
places_365_val,base,0.501005
places_365_val,base,0.029844
places_365_val,base,0.227292
places_365_val,base,0.805320
places_365_val,base,0.356067
places_365_val,base,0.661820
places_365_val,base,0.394653
places_365_val,base,0.552454
places_365_val,base,0.322322
places_365_val,base,0.306832
places_365_val,base,0.532149
places_365_val,base,0.677039
places_365_val,base,0.317008
places_365_val,base,0.320488
places_365_val,base,0.368752
places_365_val,base,0.022949
places_365_val,base,0.021370
places_365_val,base,0.378578
places_365_val,base,0.017744
places_365_val,base,0.279872
places_365_val,base,0.272057
places_365_val,base,0.493385
places_365_val,base,0.026098
places_365_val,base,0.341735
places_365_val,base,0.711282
places_365_val,base,0.342163
places_365_val,base,0.588575
places_365_val,base,0.017142
places_365_val,base,0.642030
places_365_val,base,0.014801
places_365_val,base,0.022427
places_365_val,base,0.576586
places_365_val,base,0.633061
places_365_val,base,0.601640
places_365_val,base,0.032715
places_365_val,base,0.014887
places_365_val,base,0.219655
places_365_val,base,0.561206
places_365_val,base,0.631670
places_365_val,base,0.027058
places_365_val,base,0.688039
places_365_val,base,0.333996
places_365_val,base,0.324737
places_365_val,base,0.680578
places_365_val,base,0.027034
places_365_val,base,0.335053
places_365_val,base,0.008582
places_365_val,base,0.554184
places_365_val,base,0.013064
places_365_val,base,0.013500
places_365_val,base,0.306822
places_365_val,base,0.278385
places_365_val,base,0.251604
places_365_val,base,0.326031
places_365_val,base,0.306694
places_365_val,base,0.026968
places_365_val,base,0.273910
places_365_val,base,0.705644
places_365_val,base,0.543152
places_365_val,base,0.022068
places_365_val,base,0.484476
places_365_val,base,0.024049
places_365_val,base,0.315860
places_365_val,base,0.573919
places_365_val,base,0.667778
places_365_val,base,0.048162
places_365_val,base,0.029733
places_365_val,base,0.246187
places_365_val,base,0.638456
places_365_val,base,0.848471
places_365_val,base,0.687734
places_365_val,base,0.022233
places_365_val,base,0.022734
places_365_val,base,0.515910
places_365_val,base,0.688224
places_365_val,base,0.616135
places_365_val,base,0.037601
places_365_val,base,0.313618
places_365_val,base,0.661066
places_365_val,base,0.014604
places_365_val,base,0.691702
places_365_val,base,0.512963
places_365_val,base,0.028604
places_365_val,base,0.013734
places_365_val,base,0.395916
places_365_val,base,0.782262
places_365_val,base,0.681116
places_365_val,base,0.447700
places_365_val,base,0.597791
places_365_val,base,0.157564
places_365_val,base,0.045159
places_365_val,base,0.016433
places_365_val,base,0.325069
places_365_val,base,0.308207
places_365_val,base,0.030491
places_365_val,base,0.707940
places_365_val,base,0.348893
places_365_val,base,0.008890
places_365_val,base,0.286226
places_365_val,base,0.283705
places_365_val,base,0.719489
places_365_val,base,0.663658
places_365_val,base,0.152046
places_365_val,base,0.009018
places_365_val,base,0.234339
places_365_val,base,0.328966
places_365_val,base,0.547666
places_365_val,base,0.640396
places_365_val,base,0.162921
places_365_val,base,0.326425
places_365_val,base,0.377999
places_365_val,base,0.022212
places_365_val,base,0.500963
places_365_val,base,0.283287
places_365_val,base,0.567968
places_365_val,base,0.034211
places_365_val,base,0.621843
places_365_val,base,0.303111
places_365_val,base,0.095252
places_365_val,base,0.323251
places_365_val,base,0.290425
places_365_val,base,0.633040
places_365_val,base,0.214086
places_365_val,base,0.644805
places_365_val,base,0.508941
places_365_val,base,0.396428
places_365_val,base,0.655771
places_365_val,base,0.679233
places_365_val,base,0.574458
places_365_val,base,0.614794
places_365_val,base,0.639773
places_365_val,base,0.028428
places_365_val,base,0.513912
places_365_val,base,0.196961
places_365_val,base,0.502905
places_365_val,base,0.242164
places_365_val,base,0.473015
places_365_val,base,0.592036
places_365_val,base,0.005687
places_365_val,base,0.536190
places_365_val,base,0.252045
places_365_val,base,0.305252
places_365_val,base,0.262439
places_365_val,base,0.018067
places_365_val,base,0.630758
places_365_val,base,0.517280
places_365_val,base,0.292624
places_365_val,base,0.652579
places_365_val,base,0.427190
places_365_val,base,0.659960
places_365_val,base,0.394241
places_365_val,base,0.270871
places_365_val,base,0.311036
places_365_val,base,0.008583
places_365_val,base,0.537441
places_365_val,base,0.016591
places_365_val,base,0.454752
places_365_val,base,0.518911
places_365_val,base,0.284727
places_365_val,base,0.270847
places_365_val,base,0.156663
places_365_val,base,0.628436
places_365_val,base,0.357530
places_365_val,base,0.657562
places_365_val,base,0.357167
places_365_val,base,0.229482
places_365_val,base,0.123359
places_365_val,base,0.620773
places_365_val,base,0.011710
places_365_val,base,0.007698
places_365_val,base,0.667852
places_365_val,base,0.601584
places_365_val,base,0.014033
places_365_val,base,0.552262
places_365_val,base,0.475815
places_365_val,base,0.546565
places_365_val,base,0.459953
places_365_val,base,0.320842
places_365_val,base,0.614137
places_365_val,base,0.008947
places_365_val,base,0.188494
places_365_val,base,0.274415
places_365_val,base,0.444232
places_365_val,base,0.572520
places_365_val,base,0.019496
places_365_val,base,0.645828
places_365_val,base,0.031015
places_365_val,base,0.026459
places_365_val,base,0.013257
places_365_val,base,0.042504
places_365_val,base,0.026575
places_365_val,base,0.023131
places_365_val,base,0.022225
places_365_val,base,0.340845
places_365_val,base,0.306718
places_365_val,base,0.680417
places_365_val,base,0.703548
places_365_val,base,0.299467
places_365_val,base,0.024151
places_365_val,base,0.624250
places_365_val,base,0.009066
places_365_val,base,0.336557
places_365_val,base,0.028571
places_365_val,base,0.705663
places_365_val,base,0.029559
places_365_val,base,0.285623
places_365_val,base,0.187452
places_365_val,base,0.277447
places_365_val,base,0.011079
places_365_val,base,0.009722
places_365_val,base,0.666369
places_365_val,base,0.254734
places_365_val,base,0.016427
places_365_val,base,0.675758
places_365_val,base,0.300128
places_365_val,base,0.311420
places_365_val,base,0.568963
places_365_val,base,0.294149
places_365_val,base,0.668800
places_365_val,base,0.186528
places_365_val,base,0.325614
places_365_val,base,0.458721
places_365_val,base,0.206913
places_365_val,base,0.030259
places_365_val,base,0.301694
places_365_val,base,0.567188
places_365_val,base,0.261368
places_365_val,base,0.772421
places_365_val,base,0.267251
places_365_val,base,0.505296
places_365_val,base,0.681754
places_365_val,base,0.216747
places_365_val,base,0.011653
places_365_val,base,0.730440
places_365_val,base,0.032690
places_365_val,base,0.268082
places_365_val,base,0.209332
places_365_val,base,0.329831
places_365_val,base,0.649990
places_365_val,base,0.734683
places_365_val,base,0.299267
places_365_val,base,0.330173
places_365_val,base,0.221237
places_365_val,base,0.318449
places_365_val,base,0.021799
places_365_val,base,0.383465
places_365_val,base,0.015186
places_365_val,base,0.021310
places_365_val,repaint,0.517037
places_365_val,repaint,0.442120
places_365_val,repaint,0.714976
places_365_val,repaint,0.603527
places_365_val,repaint,0.287084
places_365_val,repaint,0.034361
places_365_val,repaint,0.587940
places_365_val,repaint,0.416161
places_365_val,repaint,0.390676
places_365_val,repaint,0.731372
places_365_val,repaint,0.268290
places_365_val,repaint,0.047017
places_365_val,repaint,0.525182
places_365_val,repaint,0.317575
places_365_val,repaint,0.333098
places_365_val,repaint,0.613086
places_365_val,repaint,0.348511
places_365_val,repaint,0.691209
places_365_val,repaint,0.564499
places_365_val,repaint,0.326008
places_365_val,repaint,0.426044
places_365_val,repaint,0.018502
places_365_val,repaint,0.420289
places_365_val,repaint,0.620468
places_365_val,repaint,0.637552
places_365_val,repaint,0.917181
places_365_val,repaint,0.004211
places_365_val,repaint,0.305871
places_365_val,repaint,0.648571
places_365_val,repaint,0.731002
places_365_val,repaint,0.031466
places_365_val,repaint,0.030169
places_365_val,repaint,0.358843
places_365_val,repaint,0.461805
places_365_val,repaint,0.488554
places_365_val,repaint,0.538143
places_365_val,repaint,0.319401
places_365_val,repaint,0.026916
places_365_val,repaint,0.031155
places_365_val,repaint,0.314618
places_365_val,repaint,0.368670
places_365_val,repaint,0.678274
places_365_val,repaint,0.579884
places_365_val,repaint,0.017457
places_365_val,repaint,0.383585
places_365_val,repaint,0.405487
places_365_val,repaint,0.029220
places_365_val,repaint,0.634625
places_365_val,repaint,0.331104
places_365_val,repaint,0.595118
places_365_val,repaint,0.044236
places_365_val,repaint,0.001591
places_365_val,repaint,0.511015
places_365_val,repaint,0.493065
places_365_val,repaint,0.736194
places_365_val,repaint,0.032489
places_365_val,repaint,0.025806
places_365_val,repaint,0.437039
places_365_val,repaint,0.395276
places_365_val,repaint,0.026308
places_365_val,repaint,0.637111
places_365_val,repaint,0.024885
places_365_val,repaint,0.338340
places_365_val,repaint,0.644880
places_365_val,repaint,0.035150
places_365_val,repaint,0.651297
places_365_val,repaint,0.299497
places_365_val,repaint,0.041495
places_365_val,repaint,0.340151
places_365_val,repaint,0.657945
places_365_val,repaint,0.745060
places_365_val,repaint,0.462383
places_365_val,repaint,0.019678
places_365_val,repaint,0.812855
places_365_val,repaint,0.034755
places_365_val,repaint,0.372640
places_365_val,repaint,0.411253
places_365_val,repaint,0.541857
places_365_val,repaint,0.371944
places_365_val,repaint,0.713465
places_365_val,repaint,0.344280
places_365_val,repaint,0.623222
places_365_val,repaint,0.800068
places_365_val,repaint,0.614175
places_365_val,repaint,0.657631
places_365_val,repaint,0.670581
places_365_val,repaint,0.023378
places_365_val,repaint,0.463244
places_365_val,repaint,0.623598
places_365_val,repaint,0.758975
places_365_val,repaint,0.678764
places_365_val,repaint,0.011034
places_365_val,repaint,0.478406
places_365_val,repaint,0.020947
places_365_val,repaint,0.376208
places_365_val,repaint,0.699861
places_365_val,repaint,0.008974
places_365_val,repaint,0.663108
places_365_val,repaint,0.662871
places_365_val,repaint,0.623263
places_365_val,repaint,0.389933
places_365_val,repaint,0.601300
places_365_val,repaint,0.293172
places_365_val,repaint,0.634683
places_365_val,repaint,0.646784
places_365_val,repaint,0.034217
places_365_val,repaint,0.359539
places_365_val,repaint,0.649999
places_365_val,repaint,0.535769
places_365_val,repaint,0.036483
places_365_val,repaint,0.023026
places_365_val,repaint,0.322315
places_365_val,repaint,0.298855
places_365_val,repaint,0.088912
places_365_val,repaint,0.726570
places_365_val,repaint,0.032819
places_365_val,repaint,0.404621
places_365_val,repaint,0.685867
places_365_val,repaint,0.022408
places_365_val,repaint,0.360155
places_365_val,repaint,0.658566
places_365_val,repaint,0.043304
places_365_val,repaint,0.339235
places_365_val,repaint,0.375363
places_365_val,repaint,0.662877
places_365_val,repaint,0.653203
places_365_val,repaint,0.020377
places_365_val,repaint,0.393588
places_365_val,repaint,0.776745
places_365_val,repaint,0.587543
places_365_val,repaint,0.347972
places_365_val,repaint,0.031257
places_365_val,repaint,0.688718
places_365_val,repaint,0.492962
places_365_val,repaint,0.027172
places_365_val,repaint,0.632154
places_365_val,repaint,0.006937
places_365_val,repaint,0.627817
places_365_val,repaint,0.035241
places_365_val,repaint,0.025846
places_365_val,repaint,0.322055
places_365_val,repaint,0.318857
places_365_val,repaint,0.036087
places_365_val,repaint,0.002240
places_365_val,repaint,0.725640
places_365_val,repaint,0.021593
places_365_val,repaint,0.338251
places_365_val,repaint,0.605737
places_365_val,repaint,0.669258
places_365_val,repaint,0.649872
places_365_val,repaint,0.273616
places_365_val,repaint,0.682036
places_365_val,repaint,0.609344
places_365_val,repaint,0.671194
places_365_val,repaint,0.395548
places_365_val,repaint,0.718509
places_365_val,repaint,0.733085
places_365_val,repaint,0.011427
places_365_val,repaint,0.682404
places_365_val,repaint,0.336305
places_365_val,repaint,0.030263
places_365_val,repaint,0.631429
places_365_val,repaint,0.358253
places_365_val,repaint,0.654708
places_365_val,repaint,0.523278
places_365_val,repaint,0.013170
places_365_val,repaint,0.027791
places_365_val,repaint,0.376238
places_365_val,repaint,0.636769
places_365_val,repaint,0.713936
places_365_val,repaint,0.641612
places_365_val,repaint,0.399523
places_365_val,repaint,0.044323
places_365_val,repaint,0.332520
places_365_val,repaint,0.727805
places_365_val,repaint,0.605870
places_365_val,repaint,0.015379
places_365_val,repaint,0.528373
places_365_val,repaint,0.309978
places_365_val,repaint,0.210513
places_365_val,repaint,0.627596
places_365_val,repaint,0.638582
places_365_val,repaint,0.250759
places_365_val,repaint,0.773080
places_365_val,repaint,0.511679
places_365_val,repaint,0.684017
places_365_val,repaint,0.389455
places_365_val,repaint,0.678064
places_365_val,repaint,0.503679
places_365_val,repaint,0.698790
places_365_val,repaint,0.335138
places_365_val,repaint,0.027879
places_365_val,repaint,0.333076
places_365_val,repaint,0.023676
places_365_val,repaint,0.643437
places_365_val,repaint,0.704385
places_365_val,repaint,0.663739
places_365_val,repaint,0.756460
places_365_val,repaint,0.017457
places_365_val,repaint,0.344116
places_365_val,repaint,0.338817
places_365_val,repaint,0.212823
places_365_val,repaint,0.683390
places_365_val,repaint,0.023103
places_365_val,repaint,0.530858
places_365_val,repaint,0.533731
places_365_val,repaint,0.337941
places_365_val,repaint,0.767807
places_365_val,repaint,0.328101
places_365_val,repaint,0.674495
places_365_val,repaint,0.644864
places_365_val,repaint,0.385544
places_365_val,repaint,0.303825
places_365_val,repaint,0.501796
places_365_val,repaint,0.011220
places_365_val,repaint,0.660925
places_365_val,repaint,0.726329
places_365_val,repaint,0.030178
places_365_val,repaint,0.031484
places_365_val,repaint,0.042548
places_365_val,repaint,0.381947
places_365_val,repaint,0.584296
places_365_val,repaint,0.014352
places_365_val,repaint,0.727919
places_365_val,repaint,0.297294
places_365_val,repaint,0.357017
places_365_val,repaint,0.311365
places_365_val,repaint,0.350294
places_365_val,repaint,0.501075
places_365_val,repaint,0.781761
places_365_val,repaint,0.013604
places_365_val,repaint,0.008069
places_365_val,repaint,0.302106
places_365_val,repaint,0.310618
places_365_val,repaint,0.239304
places_365_val,repaint,0.303777
places_365_val,repaint,0.019086
places_365_val,repaint,0.038394
places_365_val,repaint,0.832216
places_365_val,repaint,0.505288
places_365_val,repaint,0.710101
places_365_val,repaint,0.024601
places_365_val,repaint,0.033199
places_365_val,repaint,0.653473
places_365_val,repaint,0.674843
places_365_val,repaint,0.318224
places_365_val,repaint,0.371735
places_365_val,repaint,0.025623
places_365_val,repaint,0.696973
places_365_val,repaint,0.302817
places_365_val,repaint,0.379499
places_365_val,repaint,0.004660
places_365_val,repaint,0.590927
places_365_val,repaint,0.257564
places_365_val,repaint,0.338122
places_365_val,repaint,0.720480
places_365_val,repaint,0.535471
places_365_val,repaint,0.022935
places_365_val,repaint,0.012251
places_365_val,repaint,0.377874
places_365_val,repaint,0.283793
places_365_val,repaint,0.619305
places_365_val,repaint,0.595079
places_365_val,repaint,0.024907
places_365_val,repaint,0.035073
places_365_val,repaint,0.590602
places_365_val,repaint,0.328705
places_365_val,repaint,0.356147
places_365_val,repaint,0.467961
places_365_val,repaint,0.014896
places_365_val,repaint,0.679911
places_365_val,repaint,0.313727
places_365_val,repaint,0.684700
places_365_val,repaint,0.620261
places_365_val,repaint,0.025644
places_365_val,repaint,0.023270
places_365_val,repaint,0.601703
places_365_val,repaint,0.721818
places_365_val,repaint,0.026117
places_365_val,repaint,0.635578
places_365_val,repaint,0.263815
places_365_val,repaint,0.690924
places_365_val,repaint,0.474664
places_365_val,repaint,0.585704
places_365_val,repaint,0.038282
places_365_val,repaint,0.603547
places_365_val,repaint,0.662770
places_365_val,repaint,0.696364
places_365_val,repaint,0.350103
places_365_val,repaint,0.326005
places_365_val,repaint,0.626593
places_365_val,repaint,0.786255
places_365_val,repaint,0.649950
places_365_val,repaint,0.669480
places_365_val,repaint,0.353015
places_365_val,repaint,0.636525
places_365_val,repaint,0.667361
places_365_val,repaint,0.575015
places_365_val,repaint,0.049426
places_365_val,repaint,0.363647
places_365_val,repaint,0.402507
places_365_val,repaint,0.565318
places_365_val,repaint,0.752070
places_365_val,repaint,0.301130
places_365_val,repaint,0.021927
places_365_val,repaint,0.686523
places_365_val,repaint,0.013407
places_365_val,repaint,0.319224
places_365_val,repaint,0.361998
places_365_val,repaint,0.566955
places_365_val,repaint,0.722945
places_365_val,repaint,0.358337
places_365_val,repaint,0.033997
places_365_val,repaint,0.032866
places_365_val,repaint,0.021183
places_365_val,repaint,0.641494
places_365_val,repaint,0.649313
places_365_val,repaint,0.599245
places_365_val,repaint,0.508140
places_365_val,repaint,0.020751
places_365_val,repaint,0.024927
places_365_val,repaint,0.615273
places_365_val,repaint,0.510788
places_365_val,repaint,0.659400
places_365_val,repaint,0.031018
places_365_val,repaint,0.649193
places_365_val,repaint,0.581157
places_365_val,repaint,0.029646
places_365_val,repaint,0.211421
places_365_val,repaint,0.644802
places_365_val,repaint,0.325611
places_365_val,repaint,0.692266
places_365_val,repaint,0.355423
places_365_val,repaint,0.332162
places_365_val,repaint,0.023231
places_365_val,repaint,0.026494
places_365_val,repaint,0.589033
places_365_val,repaint,0.833488
places_365_val,repaint,0.263058
places_365_val,repaint,0.011191
places_365_val,repaint,0.024900
places_365_val,repaint,0.021276
places_365_val,repaint,0.692241
places_365_val,repaint,0.534560
places_365_val,repaint,0.885795
places_365_val,repaint,0.384517
places_365_val,repaint,0.348730
places_365_val,repaint,0.019587
places_365_val,repaint,0.371243
places_365_val,repaint,0.724099
places_365_val,repaint,0.722757
places_365_val,repaint,0.021486
places_365_val,repaint,0.770244
places_365_val,repaint,0.781862
places_365_val,repaint,0.620858
places_365_val,repaint,0.049957
places_365_val,repaint,0.678957
places_365_val,repaint,0.683395
places_365_val,repaint,0.640342
places_365_val,repaint,0.660618
places_365_val,repaint,0.640038
places_365_val,repaint,0.624279
places_365_val,repaint,0.759953
places_365_val,repaint,0.338318
places_365_val,repaint,0.174309
places_365_val,repaint,0.316858
places_365_val,repaint,0.031967
places_365_val,repaint,0.281572
places_365_val,repaint,0.604800
places_365_val,repaint,0.730156
places_365_val,repaint,0.630245
places_365_val,repaint,0.380194
places_365_val,repaint,0.540030
places_365_val,repaint,0.382401
places_365_val,repaint,0.657874
places_365_val,repaint,0.024124
places_365_val,repaint,0.335086
places_365_val,repaint,0.369285
places_365_val,repaint,0.482817
places_365_val,repaint,0.278305
places_365_val,repaint,0.021207
places_365_val,repaint,0.048093
places_365_val,repaint,0.032125
places_365_val,repaint,0.276405
places_365_val,repaint,0.304718
places_365_val,repaint,0.026030
places_365_val,repaint,0.282457
places_365_val,repaint,0.348906
places_365_val,repaint,0.434841
places_365_val,repaint,0.299819
places_365_val,repaint,0.471664
places_365_val,repaint,0.033920
places_365_val,repaint,0.580375
places_365_val,repaint,0.051839
places_365_val,repaint,0.389237
places_365_val,repaint,0.826629
places_365_val,repaint,0.481530
places_365_val,repaint,0.697842
places_365_val,repaint,0.631404
places_365_val,repaint,0.743305
places_365_val,repaint,0.336525
places_365_val,repaint,0.594587
places_365_val,repaint,0.520662
places_365_val,repaint,0.664847
places_365_val,repaint,0.642295
places_365_val,repaint,0.286239
places_365_val,repaint,0.353361
places_365_val,repaint,0.027893
places_365_val,repaint,0.027223
places_365_val,repaint,0.376218
places_365_val,repaint,0.021523
places_365_val,repaint,0.500062
places_365_val,repaint,0.304114
places_365_val,repaint,0.623160
places_365_val,repaint,0.022673
places_365_val,repaint,0.337925
places_365_val,repaint,0.620714
places_365_val,repaint,0.765174
places_365_val,repaint,0.712476
places_365_val,repaint,0.020071
places_365_val,repaint,0.716637
places_365_val,repaint,0.017754
places_365_val,repaint,0.029718
places_365_val,repaint,0.614014
places_365_val,repaint,0.588457
places_365_val,repaint,0.611756
places_365_val,repaint,0.028368
places_365_val,repaint,0.021562
places_365_val,repaint,0.259010
places_365_val,repaint,0.624610
places_365_val,repaint,0.678868
places_365_val,repaint,0.030255
places_365_val,repaint,0.655369
places_365_val,repaint,0.383505
places_365_val,repaint,0.310772
places_365_val,repaint,0.450447
places_365_val,repaint,0.035032
places_365_val,repaint,0.368817
places_365_val,repaint,0.020847
places_365_val,repaint,0.316751
places_365_val,repaint,0.020362
places_365_val,repaint,0.016661
places_365_val,repaint,0.336273
places_365_val,repaint,0.317120
places_365_val,repaint,0.354678
places_365_val,repaint,0.359508
places_365_val,repaint,0.398920
places_365_val,repaint,0.027978
places_365_val,repaint,0.597171
places_365_val,repaint,0.691986
places_365_val,repaint,0.617902
places_365_val,repaint,0.026824
places_365_val,repaint,0.666894
places_365_val,repaint,0.024436
places_365_val,repaint,0.329834
places_365_val,repaint,0.705958
places_365_val,repaint,0.681966
places_365_val,repaint,0.061915
places_365_val,repaint,0.021085
places_365_val,repaint,0.383451
places_365_val,repaint,0.642768
places_365_val,repaint,0.967649
places_365_val,repaint,0.623506
places_365_val,repaint,0.021211
places_365_val,repaint,0.029070
places_365_val,repaint,0.617854
places_365_val,repaint,0.651136
places_365_val,repaint,0.660345
places_365_val,repaint,0.019119
places_365_val,repaint,0.295013
places_365_val,repaint,0.667056
places_365_val,repaint,0.049296
places_365_val,repaint,0.726491
places_365_val,repaint,0.655378
places_365_val,repaint,0.019356
places_365_val,repaint,0.023296
places_365_val,repaint,0.463493
places_365_val,repaint,0.522479
places_365_val,repaint,0.694754
places_365_val,repaint,0.584170
places_365_val,repaint,0.733638
places_365_val,repaint,0.503870
places_365_val,repaint,0.032009
places_365_val,repaint,0.022514
places_365_val,repaint,0.342170
places_365_val,repaint,0.347364
places_365_val,repaint,0.027769
places_365_val,repaint,0.671233
places_365_val,repaint,0.321238
places_365_val,repaint,0.049991
places_365_val,repaint,0.384558
places_365_val,repaint,0.392652
places_365_val,repaint,0.309296
places_365_val,repaint,0.789879
places_365_val,repaint,0.198793
places_365_val,repaint,0.009908
places_365_val,repaint,0.600216
places_365_val,repaint,0.374665
places_365_val,repaint,0.638265
places_365_val,repaint,0.682297
places_365_val,repaint,0.414081
places_365_val,repaint,0.581456
places_365_val,repaint,0.741862
places_365_val,repaint,0.024133
places_365_val,repaint,0.597991
places_365_val,repaint,0.623486
places_365_val,repaint,0.632998
places_365_val,repaint,0.032797
places_365_val,repaint,0.656956
places_365_val,repaint,0.406257
places_365_val,repaint,0.247021
places_365_val,repaint,0.485554
places_365_val,repaint,0.362862
places_365_val,repaint,0.731371
places_365_val,repaint,0.338122
places_365_val,repaint,0.653497
places_365_val,repaint,0.480135
places_365_val,repaint,0.559601
places_365_val,repaint,0.648428
places_365_val,repaint,0.647480
places_365_val,repaint,0.596677
places_365_val,repaint,0.587049
places_365_val,repaint,0.713162
places_365_val,repaint,0.030012
places_365_val,repaint,0.703986
places_365_val,repaint,0.553340
places_365_val,repaint,0.543985
places_365_val,repaint,0.742815
places_365_val,repaint,0.542246
places_365_val,repaint,0.537383
places_365_val,repaint,0.007833
places_365_val,repaint,0.602040
places_365_val,repaint,0.343455
places_365_val,repaint,0.570971
places_365_val,repaint,0.343750
places_365_val,repaint,0.021308
places_365_val,repaint,0.651070
places_365_val,repaint,0.545165
places_365_val,repaint,0.522704
places_365_val,repaint,0.670168
places_365_val,repaint,0.567401
places_365_val,repaint,0.719638
places_365_val,repaint,0.620102
places_365_val,repaint,0.355649
places_365_val,repaint,0.500607
places_365_val,repaint,0.015642
places_365_val,repaint,0.680216
places_365_val,repaint,0.032158
places_365_val,repaint,0.633153
places_365_val,repaint,0.563019
places_365_val,repaint,0.702807
places_365_val,repaint,0.394930
places_365_val,repaint,0.583668
places_365_val,repaint,0.735540
places_365_val,repaint,0.616224
places_365_val,repaint,0.671152
places_365_val,repaint,0.398947
places_365_val,repaint,0.339706
places_365_val,repaint,0.236624
places_365_val,repaint,0.641432
places_365_val,repaint,0.022150
places_365_val,repaint,0.012103
places_365_val,repaint,0.846321
places_365_val,repaint,0.578443
places_365_val,repaint,0.027338
places_365_val,repaint,0.636164
places_365_val,repaint,0.616263
places_365_val,repaint,0.644474
places_365_val,repaint,0.416787
places_365_val,repaint,0.339456
places_365_val,repaint,0.658255
places_365_val,repaint,0.035937
places_365_val,repaint,0.334731
places_365_val,repaint,0.328932
places_365_val,repaint,0.505940
places_365_val,repaint,0.723283
places_365_val,repaint,0.021095
places_365_val,repaint,0.597525
places_365_val,repaint,0.030573
places_365_val,repaint,0.025909
places_365_val,repaint,0.019401
places_365_val,repaint,0.016176
places_365_val,repaint,0.020498
places_365_val,repaint,0.030818
places_365_val,repaint,0.018531
places_365_val,repaint,0.368498
places_365_val,repaint,0.366783
places_365_val,repaint,0.710020
places_365_val,repaint,0.760686
places_365_val,repaint,0.445047
places_365_val,repaint,0.021842
places_365_val,repaint,0.651321
places_365_val,repaint,0.015124
places_365_val,repaint,0.708663
places_365_val,repaint,0.038308
places_365_val,repaint,0.719825
places_365_val,repaint,0.030502
places_365_val,repaint,0.356833
places_365_val,repaint,0.666177
places_365_val,repaint,0.435722
places_365_val,repaint,0.024217
places_365_val,repaint,0.008505
places_365_val,repaint,0.709089
places_365_val,repaint,0.674904
places_365_val,repaint,0.041840
places_365_val,repaint,0.449242
places_365_val,repaint,0.368406
places_365_val,repaint,0.294966
places_365_val,repaint,0.661255
places_365_val,repaint,0.331835
places_365_val,repaint,0.588096
places_365_val,repaint,0.316992
places_365_val,repaint,0.602402
places_365_val,repaint,0.418493
places_365_val,repaint,0.562498
places_365_val,repaint,0.032388
places_365_val,repaint,0.300526
places_365_val,repaint,0.643432
places_365_val,repaint,0.337398
places_365_val,repaint,0.580506
places_365_val,repaint,0.506028
places_365_val,repaint,0.599016
places_365_val,repaint,0.743021
places_365_val,repaint,0.347069
places_365_val,repaint,0.025477
places_365_val,repaint,0.807480
places_365_val,repaint,0.026385
places_365_val,repaint,0.552629
places_365_val,repaint,0.496196
places_365_val,repaint,0.581664
places_365_val,repaint,0.713497
places_365_val,repaint,0.720942
places_365_val,repaint,0.638713
places_365_val,repaint,0.346948
places_365_val,repaint,0.334295
places_365_val,repaint,0.409333
places_365_val,repaint,0.017134
places_365_val,repaint,0.517820
places_365_val,repaint,0.030413
places_365_val,repaint,0.024518
places_365_val,rpip,0.451732
places_365_val,rpip,0.350078
places_365_val,rpip,0.652363
places_365_val,rpip,0.694524
places_365_val,rpip,0.282170
places_365_val,rpip,0.019331
places_365_val,rpip,0.640876
places_365_val,rpip,0.314193
places_365_val,rpip,0.167339
places_365_val,rpip,0.624660
places_365_val,rpip,0.290907
places_365_val,rpip,0.032484
places_365_val,rpip,0.491523
places_365_val,rpip,0.190581
places_365_val,rpip,0.264900
places_365_val,rpip,0.349666
places_365_val,rpip,0.312555
places_365_val,rpip,0.671976
places_365_val,rpip,0.670012
places_365_val,rpip,0.283459
places_365_val,rpip,0.298466
places_365_val,rpip,0.013250
places_365_val,rpip,0.498711
places_365_val,rpip,0.219903
places_365_val,rpip,0.621028
places_365_val,rpip,0.873773
places_365_val,rpip,0.004305
places_365_val,rpip,0.247895
places_365_val,rpip,0.654211
places_365_val,rpip,0.709857
places_365_val,rpip,0.034614
places_365_val,rpip,0.023649
places_365_val,rpip,0.345900
places_365_val,rpip,0.309442
places_365_val,rpip,0.198304
places_365_val,rpip,0.508263
places_365_val,rpip,0.283314
places_365_val,rpip,0.030717
places_365_val,rpip,0.033534
places_365_val,rpip,0.326801
places_365_val,rpip,0.270001
places_365_val,rpip,0.631549
places_365_val,rpip,0.571119
places_365_val,rpip,0.010953
places_365_val,rpip,0.314744
places_365_val,rpip,0.242855
places_365_val,rpip,0.022939
places_365_val,rpip,0.563828
places_365_val,rpip,0.293614
places_365_val,rpip,0.665986
places_365_val,rpip,0.032925
places_365_val,rpip,0.006149
places_365_val,rpip,0.577487
places_365_val,rpip,0.474380
places_365_val,rpip,0.431201
places_365_val,rpip,0.021901
places_365_val,rpip,0.029199
places_365_val,rpip,0.676480
places_365_val,rpip,0.268087
places_365_val,rpip,0.018911
places_365_val,rpip,0.547008
places_365_val,rpip,0.019691
places_365_val,rpip,0.319868
places_365_val,rpip,0.626091
places_365_val,rpip,0.026204
places_365_val,rpip,0.673385
places_365_val,rpip,0.278874
